Unnamed: 0,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air,tahun,kecamatan,latitude,longitude
1086,2019-04-27,jakarta barat,kel. kedoya selatan,5,0,30,2019, kebon jeruk,-6.24316375,106.79985029644791
1087,2019-04-27,jakarta barat,kel. kembangan utara,1,138,110,2019, kembangan,-6.3244486,106.81917593837187
1088,2019-04-27,jakarta barat,kel. kembangan utara,4,138,110,2019, kembangan,-6.3244486,106.81917593837187
1089,2019-04-27,jakarta barat,kel. kembangan selatan,9,0,20,2019, kembangan,-6.3244486,106.81917593837187
1090,2019-04-02,jakarta selatan,kel. petogogan,2,0,40,2019, kebayoran baru,-6.12885785,106.87079323031739
1091,2019-04-02,jakarta selatan,kel. petogogan,3,0,40,2019, kebayoran baru,-6.12885785,106.87079323031739
1092,2019-04-27,jakarta selatan,kel. petogogan,2,0,40,2019, kebayoran baru,-6.12885785,106.87079323031739
1093,2019-04-27,jakarta selatan,kel. petogogan,3,0,40,2019, kebayoran baru,-6.12885785,106.87079323031739
1094,2019-04-27,jakarta selatan,kel. cipete utara,6,0,90,2019, kebayoran baru,-6.12885785,106.87079323031739
1095,2019-04-02,jakarta selatan,kel. jati padang,2,0,50,2019, pasar minggu,-6.2557097,106.7600011
1096,2019-04-02,jakarta selatan,kel. jati padang,3,0,50,2019, pasar minggu,-6.2557097,106.7600011
1097,2019-04-02,jakarta selatan,kel. jati padang,4,0,50,2019, pasar minggu,-6.2557097,106.7600011
1098,2019-04-02,jakarta selatan,kel. jati padang,5,0,50,2019, pasar minggu,-6.2557097,106.7600011
1099,2019-04-02,jakarta selatan,kel. jati padang,6,0,50,2019, pasar minggu,-6.2557097,106.7600011
1100,2019-04-16,jakarta selatan,kel. jati padang,2,0,50,2019, pasar minggu,-6.2557097,106.7600011
1101,2019-04-16,jakarta selatan,kel. jati padang,3,0,50,2019, pasar minggu,-6.2557097,106.7600011
1102,2019-04-16,jakarta selatan,kel. jati padang,4,0,50,2019, pasar minggu,-6.2557097,106.7600011
1103,2019-04-16,jakarta selatan,kel. jati padang,5,0,50,2019, pasar minggu,-6.2557097,106.7600011
1104,2019-04-16,jakarta selatan,kel. jati padang,6,0,50,2019, pasar minggu,-6.2557097,106.7600011
1105,2019-04-30,jakarta selatan,kel. jati padang,2,0,50,2019, pasar minggu,-6.2557097,106.7600011
1106,2019-04-30,jakarta selatan,kel. jati padang,3,0,50,2019, pasar minggu,-6.2557097,106.7600011
1107,2019-04-30,jakarta selatan,kel. jati padang,4,0,50,2019, pasar minggu,-6.2557097,106.7600011
1108,2019-04-30,jakarta selatan,kel. jati padang,5,0,50,2019, pasar minggu,-6.2557097,106.7600011
1109,2019-04-30,jakarta selatan,kel. jati padang,6,0,50,2019, pasar minggu,-6.2557097,106.7600011
1110,2019-04-24,jakarta selatan,kel. pejaten timur,5,875,220,2019, pasar minggu,-6.2557097,106.7600011
1111,2019-04-24,jakarta selatan,kel. pejaten timur,6,875,220,2019, pasar minggu,-6.2557097,106.7600011
1112,2019-04-24,jakarta selatan,kel. pejaten timur,7,875,220,2019, pasar minggu,-6.2557097,106.7600011
1113,2019-04-24,jakarta selatan,kel. pejaten timur,8,875,220,2019, pasar minggu,-6.2557097,106.7600011
1114,2019-04-26,jakarta selatan,kel. pejaten timur,5,875,220,2019, pasar minggu,-6.2557097,106.7600011
1115,2019-04-26,jakarta selatan,kel. pejaten timur,6,875,220,2019, pasar minggu,-6.2557097,106.7600011
1116,2019-04-26,jakarta selatan,kel. pejaten timur,7,875,220,2019, pasar minggu,-6.2557097,106.7600011
1117,2019-04-26,jakarta selatan,kel. pejaten timur,8,875,220,2019, pasar minggu,-6.2557097,106.7600011
1118,2019-04-27,jakarta selatan,kel. pejaten timur,5,875,220,2019, pasar minggu,-6.2557097,106.7600011
1119,2019-04-27,jakarta selatan,kel. pejaten timur,6,875,220,2019, pasar minggu,-6.2557097,106.7600011
1120,2019-04-27,jakarta selatan,kel. pejaten timur,7,875,220,2019, pasar minggu,-6.2557097,106.7600011
1121,2019-04-27,jakarta selatan,kel. pejaten timur,8,875,220,2019, pasar minggu,-6.2557097,106.7600011
1122,2019-04-24,jakarta selatan,kel. pengadegan,1,639,250,2019, pancoran,-6.184971,106.84323537475049
1123,2019-04-24,jakarta selatan,kel. pengadegan,2,639,250,2019, pancoran,-6.184971,106.84323537475049
1124,2019-04-24,jakarta selatan,kel. pengadegan,11,639,250,2019, pancoran,-6.184971,106.84323537475049
1125,2019-04-26,jakarta selatan,kel. pengadegan,1,639,250,2019, pancoran,-6.184971,106.84323537475049
1126,2019-04-26,jakarta selatan,kel. pengadegan,2,639,250,2019, pancoran,-6.184971,106.84323537475049
1127,2019-04-26,jakarta selatan,kel. pengadegan,11,639,250,2019, pancoran,-6.184971,106.84323537475049
1128,2019-04-27,jakarta selatan,kel. pengadegan,1,639,250,2019, pancoran,-6.184971,106.84323537475049
1129,2019-04-27,jakarta selatan,kel. pengadegan,2,639,250,2019, pancoran,-6.184971,106.84323537475049
1130,2019-04-27,jakarta selatan,kel. pengadegan,11,639,250,2019, pancoran,-6.184971,106.84323537475049
1131,2019-04-26,jakarta selatan,kel. rawajati,1,0,100,2019, pancoran,-6.184971,106.84323537475049
1132,2019-04-26,jakarta selatan,kel. rawajati,3,0,100,2019, pancoran,-6.184971,106.84323537475049
1133,2019-04-26,jakarta selatan,kel. rawajati,7,0,100,2019, pancoran,-6.184971,106.84323537475049
1134,2019-04-26,jakarta selatan,kel. cikoko,1,0,30,2019, pancoran,-6.184971,106.84323537475049
1135,2019-04-24,jakarta selatan,kel. kebon baru,10,7,50,2019, tebet,-6.225538,106.849532538064
1136,2019-04-26,jakarta selatan,kel. kebon baru,10,7,50,2019, tebet,-6.225538,106.849532538064
1137,2019-04-24,jakarta selatan,kel. manggarai,1,0,100,2019, tebet,-6.225538,106.849532538064
1138,2019-04-26,jakarta selatan,kel. lenteng agung,7,0,50,2019, jagakarsa,1.3210321,103.9129269
1139,2019-04-26,jakarta selatan,kel. srengseng sawah,1,0,30,2019, jagakarsa,1.3210321,103.9129269
1140,2019-04-30,jakarta selatan,kel. jagakarsa,2,0,20,2019, jagakarsa,1.3210321,103.9129269
1141,2019-04-27,jakarta selatan,kel. bangka,2,0,70,2019, mampang prapatan,-6.155891349999999,106.83357979795008
1142,2019-04-27,jakarta selatan,kel. pondok pinang,5,0,60,2019, kebayoran lama,-6.1528985,106.74471823726267
1143,2019-04-27,jakarta selatan,kel. pondok pinang,8,0,60,2019, kebayoran lama,-6.1528985,106.74471823726267
1144,2019-04-30,jakarta selatan,kel. pondok pinang,5,0,60,2019, kebayoran lama,-6.1528985,106.74471823726267
1145,2019-04-30,jakarta selatan,kel. pondok pinang,8,0,60,2019, kebayoran lama,-6.1528985,106.74471823726267
1146,2019-04-30,jakarta selatan,kel. cipulir,10,0,20,2019, kebayoran lama,-6.1528985,106.74471823726267
1147,2019-04-27,jakarta selatan,kel. pondok labu,3,0,50,2019, cilandak,-8.2479401,117.9951291
1148,2019-04-02,jakarta timur,kel. cipinang melayu,2,0,60,2019, makasar,-6.2341378,106.91924723513691
1149,2019-04-02,jakarta timur,kel. cipinang melayu,3,0,60,2019, makasar,-6.2341378,106.91924723513691
1150,2019-04-02,jakarta timur,kel. cipinang melayu,4,0,60,2019, makasar,-6.2341378,106.91924723513691
1151,2019-04-13,jakarta timur,kel. cipinang melayu,2,0,60,2019, makasar,-6.2341378,106.91924723513691
1152,2019-04-13,jakarta timur,kel. cipinang melayu,3,0,60,2019, makasar,-6.2341378,106.91924723513691
1153,2019-04-13,jakarta timur,kel. cipinang melayu,4,0,60,2019, makasar,-6.2341378,106.91924723513691
1154,2019-04-30,jakarta timur,kel. cipinang melayu,2,0,60,2019, makasar,-6.2341378,106.91924723513691
1155,2019-04-30,jakarta timur,kel. cipinang melayu,3,0,60,2019, makasar,-6.2341378,106.91924723513691
1156,2019-04-30,jakarta timur,kel. cipinang melayu,4,0,60,2019, makasar,-6.2341378,106.91924723513691
1157,2019-04-02,jakarta timur,kel. kebon pala,1,0,50,2019, makasar,-6.2341378,106.91924723513691
1158,2019-04-02,jakarta timur,kel. kebon pala,3,0,50,2019, makasar,-6.2341378,106.91924723513691
1159,2019-04-02,jakarta timur,kel. kebon pala,4,0,50,2019, makasar,-6.2341378,106.91924723513691
1160,2019-04-02,jakarta timur,kel. kebon pala,5,0,50,2019, makasar,-6.2341378,106.91924723513691
1161,2019-04-02,jakarta timur,kel. kebon pala,6,0,50,2019, makasar,-6.2341378,106.91924723513691
1162,2019-04-02,jakarta timur,kel. kebon pala,7,0,50,2019, makasar,-6.2341378,106.91924723513691
1163,2019-04-02,jakarta timur,kel. kebon pala,8,0,50,2019, makasar,-6.2341378,106.91924723513691
1164,2019-04-02,jakarta timur,kel. kebon pala,9,0,50,2019, makasar,-6.2341378,106.91924723513691
1165,2019-04-02,jakarta timur,kel. kebon pala,10,0,50,2019, makasar,-6.2341378,106.91924723513691
1166,2019-04-02,jakarta timur,kel. kebon pala,11,0,50,2019, makasar,-6.2341378,106.91924723513691
1167,2019-04-02,jakarta timur,kel. kebon pala,12,0,50,2019, makasar,-6.2341378,106.91924723513691
1168,2019-04-30,jakarta timur,kel. kebon pala,1,0,50,2019, makasar,-6.2341378,106.91924723513691
1169,2019-04-30,jakarta timur,kel. kebon pala,3,0,50,2019, makasar,-6.2341378,106.91924723513691
1170,2019-04-30,jakarta timur,kel. kebon pala,4,0,50,2019, makasar,-6.2341378,106.91924723513691
1171,2019-04-30,jakarta timur,kel. kebon pala,5,0,50,2019, makasar,-6.2341378,106.91924723513691
1172,2019-04-30,jakarta timur,kel. kebon pala,6,0,50,2019, makasar,-6.2341378,106.91924723513691
1173,2019-04-30,jakarta timur,kel. kebon pala,7,0,50,2019, makasar,-6.2341378,106.91924723513691
1174,2019-04-30,jakarta timur,kel. kebon pala,8,0,50,2019, makasar,-6.2341378,106.91924723513691
1175,2019-04-30,jakarta timur,kel. kebon pala,9,0,50,2019, makasar,-6.2341378,106.91924723513691
1176,2019-04-30,jakarta timur,kel. kebon pala,10,0,50,2019, makasar,-6.2341378,106.91924723513691
1177,2019-04-30,jakarta timur,kel. kebon pala,11,0,50,2019, makasar,-6.2341378,106.91924723513691
1178,2019-04-30,jakarta timur,kel. kebon pala,12,0,50,2019, makasar,-6.2341378,106.91924723513691
1179,2019-04-30,jakarta timur,kel. makasar,4,0,100,2019, makasar,-6.2341378,106.91924723513691
1180,2019-04-30,jakarta timur,kel. makasar,5,0,100,2019, makasar,-6.2341378,106.91924723513691
1181,2019-04-30,jakarta timur,kel. makasar,7,0,100,2019, makasar,-6.2341378,106.91924723513691
1182,2019-04-05,jakarta timur,kel. kampung melayu,4,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1183,2019-04-05,jakarta timur,kel. kampung melayu,5,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1184,2019-04-05,jakarta timur,kel. kampung melayu,6,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1185,2019-04-05,jakarta timur,kel. kampung melayu,7,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1186,2019-04-05,jakarta timur,kel. kampung melayu,8,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1187,2019-04-24,jakarta timur,kel. kampung melayu,4,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1188,2019-04-24,jakarta timur,kel. kampung melayu,5,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1189,2019-04-24,jakarta timur,kel. kampung melayu,6,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1190,2019-04-24,jakarta timur,kel. kampung melayu,7,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1191,2019-04-24,jakarta timur,kel. kampung melayu,8,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1192,2019-04-26,jakarta timur,kel. kampung melayu,4,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1193,2019-04-26,jakarta timur,kel. kampung melayu,5,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1194,2019-04-26,jakarta timur,kel. kampung melayu,6,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1195,2019-04-26,jakarta timur,kel. kampung melayu,7,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1196,2019-04-26,jakarta timur,kel. kampung melayu,8,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1197,2019-04-30,jakarta timur,kel. kampung melayu,4,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1198,2019-04-30,jakarta timur,kel. kampung melayu,5,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1199,2019-04-30,jakarta timur,kel. kampung melayu,6,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1200,2019-04-30,jakarta timur,kel. kampung melayu,7,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1201,2019-04-30,jakarta timur,kel. kampung melayu,8,2312,250,2019, jatinegara,-6.185562,106.94010945394294
1202,2019-04-24,jakarta timur,kel. bidara cina,4,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1203,2019-04-24,jakarta timur,kel. bidara cina,5,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1204,2019-04-24,jakarta timur,kel. bidara cina,6,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1205,2019-04-24,jakarta timur,kel. bidara cina,7,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1206,2019-04-24,jakarta timur,kel. bidara cina,11,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1207,2019-04-24,jakarta timur,kel. bidara cina,12,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1208,2019-04-24,jakarta timur,kel. bidara cina,14,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1209,2019-04-24,jakarta timur,kel. bidara cina,15,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1210,2019-04-24,jakarta timur,kel. bidara cina,16,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1211,2019-04-26,jakarta timur,kel. bidara cina,4,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1212,2019-04-26,jakarta timur,kel. bidara cina,5,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1213,2019-04-26,jakarta timur,kel. bidara cina,6,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1214,2019-04-26,jakarta timur,kel. bidara cina,7,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1215,2019-04-26,jakarta timur,kel. bidara cina,11,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1216,2019-04-26,jakarta timur,kel. bidara cina,12,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1217,2019-04-26,jakarta timur,kel. bidara cina,14,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1218,2019-04-26,jakarta timur,kel. bidara cina,15,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1219,2019-04-26,jakarta timur,kel. bidara cina,16,3496,220,2019, jatinegara,-6.185562,106.94010945394294
1220,2019-04-24,jakarta timur,kel. cawang,1,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1221,2019-04-24,jakarta timur,kel. cawang,2,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1222,2019-04-24,jakarta timur,kel. cawang,3,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1223,2019-04-24,jakarta timur,kel. cawang,5,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1224,2019-04-24,jakarta timur,kel. cawang,6,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1225,2019-04-24,jakarta timur,kel. cawang,8,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1226,2019-04-24,jakarta timur,kel. cawang,12,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1227,2019-04-26,jakarta timur,kel. cawang,1,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1228,2019-04-26,jakarta timur,kel. cawang,2,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1229,2019-04-26,jakarta timur,kel. cawang,3,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1230,2019-04-26,jakarta timur,kel. cawang,5,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1231,2019-04-26,jakarta timur,kel. cawang,6,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1232,2019-04-26,jakarta timur,kel. cawang,8,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1233,2019-04-26,jakarta timur,kel. cawang,12,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1234,2019-04-30,jakarta timur,kel. cawang,1,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1235,2019-04-30,jakarta timur,kel. cawang,2,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1236,2019-04-30,jakarta timur,kel. cawang,3,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1237,2019-04-30,jakarta timur,kel. cawang,5,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1238,2019-04-30,jakarta timur,kel. cawang,6,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1239,2019-04-30,jakarta timur,kel. cawang,8,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1240,2019-04-30,jakarta timur,kel. cawang,12,1384,150,2019, kramat jati,-6.181214499999999,106.86854766095992
1241,2019-04-24,jakarta timur,kel. balekambang,1,0,70,2019, kramat jati,-6.181214499999999,106.86854766095992
1242,2019-04-24,jakarta timur,kel. balekambang,2,0,70,2019, kramat jati,-6.181214499999999,106.86854766095992
1243,2019-04-24,jakarta timur,kel. balekambang,4,0,70,2019, kramat jati,-6.181214499999999,106.86854766095992
1244,2019-04-24,jakarta timur,kel. balekambang,5,0,70,2019, kramat jati,-6.181214499999999,106.86854766095992
1245,2019-04-26,jakarta timur,kel. balekambang,1,0,70,2019, kramat jati,-6.181214499999999,106.86854766095992
1246,2019-04-26,jakarta timur,kel. balekambang,2,0,70,2019, kramat jati,-6.181214499999999,106.86854766095992
1247,2019-04-26,jakarta timur,kel. balekambang,4,0,70,2019, kramat jati,-6.181214499999999,106.86854766095992
1248,2019-04-26,jakarta timur,kel. balekambang,5,0,70,2019, kramat jati,-6.181214499999999,106.86854766095992
1249,2019-04-24,jakarta timur,kel. cililitan,5,0,170,2019, kramat jati,-6.181214499999999,106.86854766095992
1250,2019-04-24,jakarta timur,kel. cililitan,6,0,170,2019, kramat jati,-6.181214499999999,106.86854766095992
1251,2019-04-24,jakarta timur,kel. cililitan,7,0,170,2019, kramat jati,-6.181214499999999,106.86854766095992
1252,2019-04-24,jakarta timur,kel. cililitan,15,0,170,2019, kramat jati,-6.181214499999999,106.86854766095992
1253,2019-04-24,jakarta timur,kel. cililitan,16,0,170,2019, kramat jati,-6.181214499999999,106.86854766095992
1254,2019-04-26,jakarta timur,kel. cililitan,5,0,170,2019, kramat jati,-6.181214499999999,106.86854766095992
1255,2019-04-26,jakarta timur,kel. cililitan,6,0,170,2019, kramat jati,-6.181214499999999,106.86854766095992
1256,2019-04-26,jakarta timur,kel. cililitan,7,0,170,2019, kramat jati,-6.181214499999999,106.86854766095992
1257,2019-04-26,jakarta timur,kel. cililitan,15,0,170,2019, kramat jati,-6.181214499999999,106.86854766095992
1258,2019-04-26,jakarta timur,kel. cililitan,16,0,170,2019, kramat jati,-6.181214499999999,106.86854766095992
1259,2019-04-27,jakarta timur,kel. kebon manggis,4,0,20,2019, matraman,-5.1342962,119.4124282
1260,2019-04-28,jakarta timur,kel. cibubur,3,0,20,2019, ciracas,-6.1766841,106.8306534
1261,2019-04-28,jakarta timur,kel. cibubur,10,0,20,2019, ciracas,-6.1766841,106.8306534
1262,2019-04-28,jakarta timur,kel. cibubur,12,0,20,2019, ciracas,-6.1766841,106.8306534
1263,2019-04-28,jakarta timur,kel. kelapa dua wetan,2,0,30,2019, ciracas,-6.1766841,106.8306534
1264,2019-04-30,jakarta timur,kel. rambutan,2,0,40,2019, ciracas,-6.1766841,106.8306534
1265,2019-04-30,jakarta timur,kel. rambutan,3,0,40,2019, ciracas,-6.1766841,106.8306534
1266,2019-04-30,jakarta timur,kel. rambutan,5,0,40,2019, ciracas,-6.1766841,106.8306534
1268,2019-04-30,jakarta selatan,kel. pondok pinang,5,0,30,2019, kebayoran lama,-6.1528985,106.74471823726267
1269,2019-04-30,jakarta selatan,kel. jagakarsa,3,0,30,2019, jagakarsa,1.3210321,103.9129269
1270,2019-04-30,jakarta selatan,kel. jagakarsa,2,0,30,2019, jagakarsa,1.3210321,103.9129269
1271,2019-05-04,jakarta selatan,kel. jagakarsa,3,0,30,2019, jagakarsa,1.3210321,103.9129269
1272,2019-05-04,jakarta selatan,kel. jagakarsa,2,0,30,2019, jagakarsa,1.3210321,103.9129269
1273,2019-05-06,jakarta selatan,kel. pejaten timur,5,355,40,2019, pasar minggu,-6.2557097,106.7600011
1274,2019-05-06,jakarta selatan,kel. pejaten timur,6,355,40,2019, pasar minggu,-6.2557097,106.7600011
1275,2019-05-06,jakarta selatan,kel. pejaten timur,7,355,40,2019, pasar minggu,-6.2557097,106.7600011
1276,2019-05-06,jakarta selatan,kel. pejaten timur,8,355,40,2019, pasar minggu,-6.2557097,106.7600011
1277,2019-05-30,jakarta selatan,kel. cipulir,10,0,20,2019, kebayoran lama,-6.1528985,106.74471823726267
1278,2019-05-30,jakarta selatan,kel. pondok pinang,5,0,30,2019, kebayoran lama,-6.1528985,106.74471823726267
1279,2019-05-06,jakarta timur,kel. kampung melayu,4,0,20,2019, jatinegara,-6.185562,106.94010945394294
1280,2019-05-06,jakarta timur,kel. kampung melayu,5,0,20,2019, jatinegara,-6.185562,106.94010945394294
1281,2019-05-06,jakarta timur,kel. kampung melayu,7,0,20,2019, jatinegara,-6.185562,106.94010945394294
1282,2019-05-16,jakarta timur,kel. kampung melayu,4,0,20,2019, jatinegara,-6.185562,106.94010945394294
1283,2019-05-16,jakarta timur,kel. kampung melayu,5,0,20,2019, jatinegara,-6.185562,106.94010945394294
1284,2019-05-16,jakarta timur,kel. kampung melayu,7,0,20,2019, jatinegara,-6.185562,106.94010945394294
1285,2019-05-06,jakarta timur,kel. bidara cina,7,0,30,2019, jatinegara,-6.185562,106.94010945394294
1286,2019-05-06,jakarta timur,kel. bidara cina,11,0,30,2019, jatinegara,-6.185562,106.94010945394294
1287,2019-05-16,jakarta timur,kel. bidara cina,7,0,30,2019, jatinegara,-6.185562,106.94010945394294
1288,2019-05-16,jakarta timur,kel. bidara cina,11,0,30,2019, jatinegara,-6.185562,106.94010945394294
1289,2019-05-30,jakarta timur,kel. cipinang melayu,3,0,100,2019, makasar,-6.2341378,106.91924723513691
1290,2019-05-30,jakarta timur,kel. cipinang melayu,4,0,100,2019, makasar,-6.2341378,106.91924723513691
1291,2019-10-09,jakarta selatan,kel. kebon baru,10,0,30,2019, tebet,-6.225538,106.849532538064
1292,2019-10-09,jakarta selatan,kel. pejaten timur,5,0,100,2019, pasar minggu,-6.2557097,106.7600011
1293,2019-10-09,jakarta selatan,kel. pejaten timur,6,0,100,2019, pasar minggu,-6.2557097,106.7600011
1294,2019-10-09,jakarta selatan,kel. pejaten timur,7,0,100,2019, pasar minggu,-6.2557097,106.7600011
1295,2019-10-09,jakarta selatan,kel. pejaten timur,8,0,100,2019, pasar minggu,-6.2557097,106.7600011
1296,2019-10-09,jakarta selatan,kel. pengadegan,1,0,30,2019, pancoran,-6.184971,106.84323537475049
1297,2019-10-09,jakarta timur,kel. kampung melayu,4,1034,60,2019, jatinegara,-6.185562,106.94010945394294
1298,2019-10-09,jakarta timur,kel. kampung melayu,5,1034,60,2019, jatinegara,-6.185562,106.94010945394294
1299,2019-10-09,jakarta timur,kel. kampung melayu,6,1034,60,2019, jatinegara,-6.185562,106.94010945394294
1300,2019-10-09,jakarta timur,kel. kampung melayu,7,1034,60,2019, jatinegara,-6.185562,106.94010945394294
1301,2019-10-09,jakarta timur,kel. kampung melayu,8,1034,60,2019, jatinegara,-6.185562,106.94010945394294
1302,2019-10-09,jakarta timur,kel. bidara cina,7,169,40,2019, jatinegara,-6.185562,106.94010945394294
1303,2019-10-09,jakarta timur,kel. bidara cina,11,169,40,2019, jatinegara,-6.185562,106.94010945394294
1304,2019-10-09,jakarta timur,kel. balekambang,5,0,40,2019, kramat jati,-6.181214499999999,106.86854766095992
1305,2019-10-09,jakarta timur,kel. cawang,3,0,100,2019, kramat jati,-6.181214499999999,106.86854766095992
1306,2019-10-09,jakarta timur,kel. cawang,5,0,100,2019, kramat jati,-6.181214499999999,106.86854766095992
1307,2019-12-17,jakarta barat,kel. rawa buaya,11,0,15,2019, cengkareng,-6.12901455,106.944453775
1308,2019-12-17,jakarta barat,kel. sukabumi selatan,1,0,100,2019,,,
1309,2019-12-17,jakarta barat,kel. sukabumi selatan,2,0,100,2019,,,
1310,2019-12-17,jakarta barat,kel. sukabumi selatan,4,0,100,2019,,,
1311,2019-12-17,jakarta barat,kel. sukabumi selatan,5,0,100,2019,,,
1312,2019-12-17,jakarta barat,kel. sukabumi selatan,7,0,100,2019,,,
1313,2019-12-17,jakarta barat,kel. sukabumi selatan,8,0,100,2019,,,
1314,2019-12-17,jakarta barat,kel. kota bambu utara,6,0,30,2019, palmerah,-6.15993785,106.9024825763434
1315,2019-12-27,jakarta barat,kel. palmerah,5,0,40,2019, palmerah,-6.15993785,106.9024825763434
1316,2019-12-25,jakarta barat,kel. tegal alur,1,1264,70,2019, kalideres,-6.11726515,106.76743343432852
1317,2019-12-25,jakarta barat,kel. tegal alur,8,1264,70,2019, kalideres,-6.11726515,106.76743343432852
1318,2019-12-25,jakarta barat,kel. tegal alur,3,1264,70,2019, kalideres,-6.11726515,106.76743343432852
1319,2019-12-25,jakarta barat,kel. kamal,6,0,30,2019, kalideres,-6.11726515,106.76743343432852
1320,2019-12-23,jakarta selatan,kel. jati padang,4,0,60,2019, pasar minggu,-6.2557097,106.7600011
1321,2019-12-23,jakarta selatan,kel. jati padang,6,0,60,2019, pasar minggu,-6.2557097,106.7600011
1322,2019-12-23,jakarta selatan,kel. jati padang,3,0,60,2019, pasar minggu,-6.2557097,106.7600011
1323,2019-12-23,jakarta selatan,kel. jati padang,2,0,60,2019, pasar minggu,-6.2557097,106.7600011
1324,2019-12-23,jakarta selatan,kel. jati padang,10,0,60,2019, pasar minggu,-6.2557097,106.7600011
1325,2019-12-27,jakarta selatan,kel. jati padang,4,0,60,2019, pasar minggu,-6.2557097,106.7600011
1326,2019-12-27,jakarta selatan,kel. jati padang,6,0,60,2019, pasar minggu,-6.2557097,106.7600011
1327,2019-12-27,jakarta selatan,kel. jati padang,3,0,60,2019, pasar minggu,-6.2557097,106.7600011
1328,2019-12-27,jakarta selatan,kel. jati padang,2,0,60,2019, pasar minggu,-6.2557097,106.7600011
1329,2019-12-27,jakarta selatan,kel. jati padang,10,0,60,2019, pasar minggu,-6.2557097,106.7600011
1330,2019-12-26,jakarta selatan,kel. pondok pinang,5,0,75,2019, kebayoran lama,-6.1528985,106.74471823726267
1331,2019-12-26,jakarta selatan,kel. pondok pinang,8,0,75,2019, kebayoran lama,-6.1528985,106.74471823726267
1332,2019-12-27,jakarta selatan,kel. pondok pinang,5,0,75,2019, kebayoran lama,-6.1528985,106.74471823726267
1333,2019-12-27,jakarta selatan,kel. pondok pinang,8,0,75,2019, kebayoran lama,-6.1528985,106.74471823726267
1334,2019-12-26,jakarta selatan,kel. cipulir,10,0,40,2019, kebayoran lama,-6.1528985,106.74471823726267
1335,2019-12-27,jakarta selatan,kel. cipulir,10,0,40,2019, kebayoran lama,-6.1528985,106.74471823726267
1336,2019-12-27,jakarta selatan,kel. kebayoran lama selatan,4,0,50,2019,,,
